P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_SL,P_IntraSL,P_OM,Date,day,dte,EntryTime,Future,CE.Price,PE.Price,SL,IntraSL,STD0.Scrip,STD0.Open,STD0.SL.Flag,STD0.SL.Time,STD0.INTRA_SL.Flag,STD0.INTRA_SL.Time,STD0.PNL,STD1.Scrip,STD1.Open,STD1.SL.Flag,STD1.SL.Time,STD1.INTRA_SL.Flag,STD1.INTRA_SL.Time,STD1.PNL,STD2.Scrip,STD2.Open,STD2.SL.Flag,STD2.SL.Time,STD2.INTRA_SL.Flag,STD2.INTRA_SL.Time,STD2.PNL,STD3.Scrip,STD3.Open,STD3.SL.Flag,STD3.SL.Time,STD3.INTRA_SL.Flag,STD3.INTRA_SL.Time,STD3.PNL,STD4.Scrip,STD4.Open,STD4.SL.Flag,STD4.SL.Time,STD4.INTRA_SL.Flag,STD4.INTRA_SL.Time,STD4.PNL,STD5.Scrip,STD5.Open,STD5.SL.Flag,STD5.SL.Time,STD5.INTRA_SL.Flag,STD5.INTRA_SL.Time,STD5.PNL,STD6.Scrip,STD6.Open,STD6.SL.Flag,STD6.SL.Time,STD6.INTRA_SL.Flag,STD6.INTRA_SL.Time,STD6.PNL,STD7.Scrip,STD7.Open,STD7.SL.Flag,STD7.SL.Time,STD7.INTRA_SL.Flag,STD7.INTRA_SL.Time,STD7.PNL,STD8.Scrip,STD8.Open
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-03-23,Thursday,1,09:16:00,39935.85,130.4,117.0,237.504,212.764,"('39900CE', '39700PE')",247.4,True,2023-03-23 09:19:00,False,,-18.44,"('39900CE', '39700PE')",232.05,True,2023-03-23 09:24:00,False,,-13.35,"('39900CE', '39700PE')",221.6,True,2023-03-23 09:33:00,False,,-12.57,"('39900CE', '39700PE')",211.8,True,2023-03-23 09:43:00,False,,-12.05,"('39800CE', '39800PE')",289.2,True,2023-03-23 13:49:00,False,,-26.12,"('39900CE', '40200PE')",349.4,False,,False,,231.08,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-03-24,Friday,6,09:16:00,39690.0,121.8,124.9,236.832,212.16199999999998,"('40300CE', '38900PE')",246.7,True,2023-03-24 11:06:00,False,,-14.38,"('40300CE', '38800PE')",218.2,True,2023-03-24 12:35:00,False,,-11.53,"('40300CE', '38900PE')",224.7,True,2023-03-24 13:08:00,False,,-12.16,"('40300CE', '38900PE')",215.35,False,,False,,8.11,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-03-27,Monday,3,09:16:00,39480.95,111.5,103.55,206.448,184.943,"('40000CE', '38800PE')",215.05,True,2023-03-27 09:55:00,False,,-11.34,"('40000CE', '39100PE')",262.8,True,2023-03-27 10:33:00,False,,-13.84,"('40000CE', '39000PE')",230.5,True,2023-03-27 11:37:00,False,,-16.88,"('39900CE', '39000PE')",241.55,True,2023-03-27 12:12:00,False,,-12.77,"('39900CE', '39100PE')",253.25,True,2023-03-27 12:54:00,False,,-15.37,"('39900CE', '39100PE')",241.05,True,2023-03-27 13:52:00,False,,-15.31,"('39900CE', '39100PE')",228.75,True,2023-03-27 15:04:00,False,,-16.21,"('39900CE', '39100PE')",215.4,True,2023-03-27 15:08:00,False,,-11.39,"('39800CE', '39200PE')",262.70000000000005
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-03-28,Tuesday,2,09:16:00,39556.3,115.5,125.55,231.40800000000002,207.303,"('39800CE', '39300PE')",241.05,True,2023-03-28 09:38:00,False,,-13.46,"('39700CE', '39300PE')",265.9,True,2023-03-28 10:10:00,False,,-14.37,"('39700CE', '39200PE')",224.8,True,2023-03-28 10:29:00,False,,-12.26,"('39700CE', '39200PE')",215.35000000000002,True,2023-03-28 11:47:00,False,,-12.84,"('39700CE', '39300PE')",232.1,True,2023-03-28 12:31:00,False,,-15.4,"('39700CE', '39300PE')",219.60000000000002,True,2023-03-28 13:26:00,False,,-12.2,"('39600CE', '39400PE')",283.85,True,2023-03-28 14:25:00,False,,-17.85,"('39600CE', '39300PE')",233.0,True,2023-03-28 15:02:00,False,,-14.06,"('39600CE', '39500PE')",287.8
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-03-29,Wednesday,1,09:16:00,39689.1,128.4,141.15,258.76800000000003,231.81300000000002,"('39700CE', '39700PE')",269.55,True,2023-03-29 09:23:00,False,,-19.52,"('39700CE', '39700PE')",253.39999999999998,True,2023-03-29 09:58:00,False,,-22.27,"('39700CE', '39700PE')",234.3,True,2023-03-29 10:22:00,False,,-14.03,"('39700CE', '39800PE')",275.15,True,2023-03-29 12:11:00,False,,-14.89,"('39700CE', '39700PE')",211.89999999999998,True,2023-03-29 12:21:00,False,,-13.55,"('39700CE', '39800PE')",255.55,True,2023-03-29 12:47:00,False,,-13.74,"('39700CE', '39800PE')",245.0,True,2023-03-29 13:00:00,False,,-13.66,"('39700CE', '39800PE')",234.39999999999998,True,2023-03-29 14:20:00,False,,-17.43,"('39700CE', '39900PE')",271.75
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-03-31,Friday,7,09:16:00,40629.05,120.7,132.7,243.26399999999998,217.92399999999998,"('40900CE', '39800PE')",253.39999999999998,True,2023-03-31 10:35:00,False,,-13.47,"('40900CE', '39800PE')",243.1,False,,False,,1.81,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-03,Monday,4,09:16:00,40890.0,138.55,146.1,273.26399999999995,244.79899999999998,"('41000CE', '40300PE')",284.65,True,2023-04-03 09:29:00,False,,-15.56,"('40900CE', '40300PE')",305.0,True,2023-04-03 09:40:00,False,,-16.56,"('40900CE', '40200PE')",263.9,True,2023-04-03 10:23:00,False,,-13.9,"('40900CE', '40400PE')",305.9,True,2023-04-03 11:37:00,False,,-16.12,"('40900CE', '40300PE')",263.45,True,2023-04-03 13:01:00,False,,-14.49,"('40900CE', '40400PE')",279.45000000000005,True,2023-04-03 14:54:00,False,,-14.69,"('41000CE', '40600PE')",278.85,True,2023-04-03 15:14:00,False,,-15.54,"('41000CE', '40600PE')",266.79999999999995,True,2023-04-03 15:18:00,False,,-16.88,"('41000CE', '40600PE')",253.25
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-05,Wednesday,2,09:16:00,41084.0,134.2,122.9,246.816,221.10600000000002,"('41000CE', '40700PE')",257.1,True,2023-04-05 09:24:00,False,,-15.56,"('41000CE', '40700PE')",244.75,True,2023-04-05 09:47:00,False,,-13.46,"('41000CE', '40800PE')",269.8,True,2023-04-05 11:09:00,False,,-15.42,"('40900CE', '40800PE')",299.8,True,2023-04-05 11:56:00,False,,-24.7,"('40900CE', '40900PE')",321.85,True,2023-04-05 15:12:00,False,,-17.87,"('41000CE', '40900PE')",252.75,False,,False,,-7.41,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-06,Thursday,1,09:16:00,41088.9,144.35,123.0,256.656,229.92100000000002,"('40900CE', '40900PE')",267.35,True,2023-04-06 09:27:00,False,,-14.29,"('40900CE', '40900PE')",256.4,True,2023-04-06 12:07:00,False,,-21.6,"('41000CE', '41200PE')",296.4,True,2023-04-06 13:01:00,False,,-16.4,"('41000CE', '41200PE')",283.7,True,2023-04-06 13:38:00,False,,-15.05,"('40900CE', '41200PE')",351.55,True,2023-04-06 14:05:00,False,,-19.34,"('40900CE', '41100PE')",256.85,True,2023-04-06 14:23:00,False,,-15.56,"('40900CE', '41100PE')",244.5,True,2023-04-06 14:42:00,False,,-18.61,"('40900CE', '41200PE')",313.05,True,2023-04-06 15:02:00,False,,-16.86,"('40900CE', '41200PE')",300.1
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-10,Monday,4,09:16:00,41196.0,146.25,133.6,268.656,240.67100000000002,"('41300CE', '40800PE')",279.85,True,2023-04-10 09:26:00,False,,-14.8,"('41300CE', '40800PE')",268.54999999999995,True,2023-04-10 09:32:00,False,,-14.91,"('41200CE', '40800PE')",294.70000000000005,True,2023-04-10 11:41:00,False,,-26.93,"('41100CE', '40800PE')",308.45,True,2023-04-10 13:11:00,False,,-19.21,"('41200CE', '40800PE')",251.9,False,,False,,7.75,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-11,Tuesday,3,09:16:00,41206.75,139.3,142.65,270.672,242.47700000000003,"('41200CE', '41000PE')",281.95000000000005,False,,False,,41.23,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-12,Wednesday,2,09:16:00,41522.65,166.0,157.35,310.416,278.081,"('41400CE', '41400PE')",323.35,True,2023-04-12 09:24:00,False,,-17.24,"('41400CE', '41400PE')",310.15,True,2023-04-12 10:00:00,False,,-17.08,"('41400CE', '41400PE')",296.95,True,2023-04-12 11:23:00,False,,-15.86,"('41400CE', '41500PE')",333.65,False,,False,,4.13,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-13,Thursday,1,09:16:00,41631.15,142.3,143.25,274.128,245.573,"('41500CE', '41600PE')",285.55,True,2023-04-13 09:19:00,False,,-16.62,"('41500CE', '41600PE')",272.5,True,2023-04-13 09:29:00,False,,-15.11,"('41500CE', '41700PE')",322.20000000000005,True,2023-04-13 10:49:00,False,,-17.63,"('41600CE', '41800PE')",303.5,True,2023-04-13 11:38:00,False,,-16.89,"('41600CE', '41800PE')",290.4,True,2023-04-13 12:40:00,False,,-15.28,"('41500CE', '41800PE')",351.5,False,,False,,281.16,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-17,Monday,4,09:16:00,42185.7,137.35,128.35,255.07199999999997,228.50199999999998,"('42500CE', '41700PE')",265.7,True,2023-04-17 09:27:00,False,,-16.87,"('42500CE', '41700PE')",252.15,True,2023-04-17 09:42:00,False,,-14.4,"('42500CE', '41700PE')",240.9,True,2023-04-17 10:42:00,False,,-14.76,"('42400CE', '41800PE')",286.7,True,2023-04-17 12:20:00,False,,-15.43,"('42400CE', '41900PE')",304.35,True,2023-04-17 13:01:00,False,,-18.35,"('42500CE', '41900PE')",255.65,True,2023-04-17 14:11:00,False,,-13.5,"('42500CE', '41900PE')",245.35,True,2023-04-17 14:38:00,False,,-16.02,"('42400CE', '42000PE')",297.5,False,,False,,-8.07,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-18,Tuesday,3,09:16:00,42381.0,135.25,123.55,248.448,222.568,"('42500CE', '42100PE')",258.8,True,2023-04-18 09:45:00,False,,-14.04,"('42500CE', '42300PE')",310.3,True,2023-04-18 10:56:00,False,,-16.48,"('42500CE', '42300PE')",297.7,True,2023-04-18 12:01:00,False,,-15.87,"('42500CE', '42300PE')",285.55,True,2023-04-18 14:52:00,False,,-17.67,"('42400CE', '42300PE')",316.70000000000005,False,,False,,-4.56,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-19,Wednesday,2,09:16:00,42335.25,122.0,126.3,238.368,213.538,"('42400CE', '42200PE')",248.3,True,2023-04-19 09:22:00,False,,-13.2,"('42300CE', '42300PE')",327.85,True,2023-04-19 12:40:00,False,,-17.5,"('42200CE', '42200PE')",305.75,True,2023-04-19 13:30:00,False,,-16.32,"('42200CE', '42100PE')",249.35,True,2023-04-19 14:21:00,False,,-13.12,"('42100CE', '42100PE')",288.79999999999995,True,2023-04-19 15:02:00,False,,-15.51,"('42100CE', '42200PE')",327.25,False,,False,,-8.09,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-20,Thursday,1,09:16:00,42183.8,141.5,138.7,268.99199999999996,240.97199999999998,"('42100CE', '42200PE')",280.2,True,2023-04-20 10:32:00,False,,-15.05,"('42200CE', '42300PE')",249.85,True,2023-04-20 11:10:00,False,,-13.12,"('42100CE', '42300PE')",306.85,True,2023-04-20 13:14:00,False,,-17.94,"('42100CE', '42300PE')",292.75,True,2023-04-20 13:39:00,False,,-15.91,"('42100CE', '42300PE')",280.5,True,2023-04-20 14:15:00,False,,-17.61,"('42000CE', '42300PE')",342.15,True,2023-04-20 14:28:00,False,,-19.38,"('42100CE', '42300PE')",241.6,True,2023-04-20 14:36:00,False,,-14.37,"('42000CE', '42300PE')",320.70000000000005,True,2023-04-20 15:01:00,False,,-18.86,"('42100CE', '42400PE')",304.3
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-21,Friday,7,09:16:00,42340.0,123.45,122.9,236.496,211.86100000000002,"('42700CE', '41900PE')",246.35000000000002,True,2023-04-21 09:32:00,False,,-13.48,"('42600CE', '42000PE')",293.8,True,2023-04-21 10:34:00,False,,-17.52,"('42600CE', '41900PE')",252.0,True,2023-04-21 14:29:00,False,,-15.15,"('42500CE', '41800PE')",241.2,False,,False,,1.44,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-24,Monday,4,09:16:00,42358.95,126.75,131.55,247.968,222.138,"('42600CE', '42100PE')",258.3,True,2023-04-24 09:32:00,False,,-15.28,"('42600CE', '42200PE')",276.3,True,2023-04-24 10:15:00,False,,-15.4,"('42500CE', '42200PE')",302.54999999999995,True,2023-04-24 11:42:00,False,,-18.88,"('42500CE', '42200PE')",287.45,False,,False,,75.56,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-25,Tuesday,3,09:16:00,42689.6,139.1,122.7,251.328,225.148,"('42800CE', '42500PE')",261.8,True,2023-04-25 09:30:00,False,,-13.97,"('42800CE', '42500PE')",251.1,True,2023-04-25 12:39:00,False,,-13.74,"('42800CE', '42600PE')",273.85,True,2023-04-25 13:09:00,False,,-14.57,"('42800CE', '42700PE')",300.6,True,2023-04-25 14:04:00,False,,-16.81,"('42800CE', '42700PE')",287.54999999999995,False,,False,,-11.84,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-26,Wednesday,2,09:16:00,42590.0,154.9,163.75,305.90399999999994,274.039,"('42600CE', '42600PE')",318.65,True,2023-04-26 10:07:00,False,,-20.28,"('42500CE', '42500PE')",299.6,False,,False,,101.8,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-27,Thursday,1,09:16:00,42830.0,135.85,160.5,284.49600000000004,254.86100000000002,"('42800CE', '42900PE')",296.35,True,2023-04-27 09:18:00,False,,-16.75,"('42800CE', '42900PE')",283.3,True,2023-04-27 10:08:00,False,,-17.64,"('42800CE', '42900PE')",269.20000000000005,True,2023-04-27 11:05:00,False,,-14.37,"('42700CE', '42900PE')",320.5,True,2023-04-27 11:36:00,False,,-17.31,"('42700CE', '42900PE')",307.20000000000005,True,2023-04-27 12:38:00,False,,-16.84,"('42800CE', '43000PE')",295.8,True,2023-04-27 13:10:00,False,,-18.2,"('42700CE', '43000PE')",354.5,True,2023-04-27 14:15:00,False,,-19.73,"('42800CE', '43000PE')",250.4,True,2023-04-27 14:27:00,False,,-13.58,"('42700CE', '43000PE')",327.8
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-04-28,Friday,7,09:16:00,43105.0,129.65,130.7,249.936,223.901,"('43400CE', '42700PE')",260.35,True,2023-04-28 12:16:00,False,,-13.75,"('43200CE', '42700PE')",309.8,True,2023-04-28 13:10:00,False,,-16.52,"('43300CE', '42700PE')",261.8,True,2023-04-28 14:07:00,False,,-13.82,"('43300CE', '42700PE')",251.25,True,2023-04-28 14:36:00,False,,-13.99,"('43300CE', '42700PE')",240.39999999999998,False,,False,,3.45,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-02,Tuesday,3,09:16:00,43373.15,137.5,143.4,269.664,241.57399999999998,"('43500CE', '43200PE')",280.9,True,2023-05-02 09:45:00,False,,-15.61,"('43500CE', '43300PE')",303.54999999999995,True,2023-05-02 10:38:00,False,,-16.19,"('43500CE', '43300PE')",291.15,True,2023-05-02 12:42:00,False,,-16.99,"('43500CE', '43300PE')",277.79999999999995,True,2023-05-02 14:30:00,False,,-16.67,"('43500CE', '43400PE')",302.85,False,,False,,5.16,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-03,Wednesday,2,09:16:00,43163.95,145.6,147.5,281.37600000000003,252.066,"('43200CE', '43100PE')",293.1,True,2023-05-03 10:04:00,False,,-15.96,"('43200CE', '43200PE')",324.65,True,2023-05-03 12:34:00,False,,-17.86,"('43200CE', '43200PE')",310.85,False,,False,,0.36,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-04,Thursday,1,09:16:00,43329.25,132.95,107.2,230.54399999999998,206.52899999999997,"('43300CE', '43300PE')",240.14999999999998,True,2023-05-04 09:19:00,False,,-17.9,"('43200CE', '43400PE')",340.8,True,2023-05-04 09:35:00,False,,-17.91,"('43200CE', '43400PE')",327.15,True,2023-05-04 10:03:00,False,,-19.19,"('43200CE', '43400PE')",312.04999999999995,True,2023-05-04 10:53:00,False,,-16.5,"('43200CE', '43400PE')",299.45,False,,False,,182.36,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-05,Friday,7,09:16:00,43345.75,145.0,141.7,275.23199999999997,246.56199999999998,"('43700CE', '43000PE')",286.7,True,2023-05-05 09:17:00,False,,-15.78,"('43700CE', '43000PE')",274.5,True,2023-05-05 09:25:00,False,,-15.53,"('43700CE', '43100PE')",288.1,True,2023-05-05 09:31:00,False,,-16.05,"('43700CE', '43200PE')",305.9,False,,False,,333.28,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-08,Monday,4,09:16:00,42919.4,153.55,140.5,282.288,252.883,"('43200CE', '42600PE')",294.05,False,,False,,52.22,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-09,Tuesday,3,09:16:00,43448.15,146.15,144.3,278.83200000000005,249.78700000000003,"('43600CE', '43300PE')",290.45000000000005,True,2023-05-09 09:20:00,False,,-15.63,"('43600CE', '43300PE')",278.45,True,2023-05-09 10:16:00,False,,-15.18,"('43600CE', '43300PE')",266.75,True,2023-05-09 10:46:00,False,,-14.88,"('43600CE', '43300PE')",255.2,True,2023-05-09 11:52:00,False,,-13.44,"('43600CE', '43400PE')",280.79999999999995,False,,False,,64.64,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-10,Wednesday,2,09:16:00,43242.65,157.05,142.8,287.856,257.87100000000004,"('43300CE', '43200PE')",299.85,True,2023-05-10 13:14:00,False,,-15.95,"('43300CE', '43200PE')",287.65,True,2023-05-10 14:05:00,False,,-15.85,"('43200CE', '43200PE')",323.15,False,,False,,-11.59,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-11,Thursday,1,09:16:00,43425.95,160.35,144.5,292.656,262.171,"('43400CE', '43500PE')",304.85,True,2023-05-11 09:33:00,False,,-16.41,"('43400CE', '43600PE')",351.3,True,2023-05-11 10:59:00,False,,-20.54,"('43500CE', '43700PE')",323.15,True,2023-05-11 11:41:00,False,,-17.19,"('43500CE', '43600PE')",246.3,True,2023-05-11 12:18:00,False,,-13.38,"('43400CE', '43600PE')",301.9,True,2023-05-11 12:46:00,False,,-17.67,"('43400CE', '43600PE')",288.0,True,2023-05-11 13:58:00,False,,-17.5,"('43400CE', '43700PE')",345.0,True,2023-05-11 14:29:00,False,,-18.11,"('43500CE', '43700PE')",243.75,True,2023-05-11 14:38:00,False,,-13.6,"('43400CE', '43700PE')",319.8
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-12,Friday,7,09:16:00,43408.95,141.25,137.85,267.93600000000004,240.026,"('43800CE', '42900PE')",279.1,True,2023-05-12 09:38:00,False,,-15.84,"('43800CE', '42800PE')",245.14999999999998,False,,False,,88.79,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-15,Monday,4,09:16:00,43813.75,147.5,147.15,282.864,253.39899999999997,"('44100CE', '43400PE')",294.65,True,2023-05-15 09:21:00,False,,-19.53,"('44100CE', '43400PE')",278.79999999999995,True,2023-05-15 09:30:00,False,,-15.58,"('44000CE', '43400PE')",300.1,False,,False,,25.75,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-16,Tuesday,3,09:16:00,43985.85,143.1,138.55,270.38399999999996,242.21899999999997,"('44200CE', '43700PE')",281.65,True,2023-05-16 09:28:00,False,,-15.37,"('44200CE', '43600PE')",244.85000000000002,True,2023-05-16 10:27:00,False,,-13.26,"('44200CE', '43900PE')",310.35,True,2023-05-16 11:10:00,False,,-16.78,"('44200CE', '43800PE')",265.75,True,2023-05-16 13:00:00,False,,-14.57,"('44200CE', '43800PE')",254.5,True,2023-05-16 14:10:00,False,,-15.13,"('44200CE', '43900PE')",272.35,False,,False,,3.65,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-17,Wednesday,2,09:16:00,43924.95,157.4,174.6,318.71999999999997,285.52,"('44000CE', '43900PE')",332.0,True,2023-05-17 09:24:00,False,,-19.1,"('44000CE', '43800PE')",278.85,True,2023-05-17 09:59:00,False,,-16.74,"('43900CE', '43800PE')",309.25,True,2023-05-17 10:43:00,False,,-16.97,"('43900CE', '43700PE')",255.15,True,2023-05-17 11:36:00,False,,-14.09,"('43800CE', '43700PE')",287.9,True,2023-05-17 14:43:00,False,,-20.4,"('43600CE', '43600PE')",302.0,True,2023-05-17 15:02:00,False,,-16.63,"('43700CE', '43600PE')",243.45,True,2023-05-17 15:07:00,False,,-14.19,"('43700CE', '43700PE')",278.54999999999995,True,2023-05-17 15:13:00,False,,-16.38,"('43700CE', '43700PE')",265.65
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-18,Thursday,1,09:16:00,43901.6,179.35,166.75,332.25600000000003,297.646,"('43800CE', '44000PE')",346.1,True,2023-05-18 09:50:00,False,,-18.58,"('43900CE', '44000PE')",261.70000000000005,True,2023-05-18 10:02:00,False,,-14.32,"('43900CE', '44000PE')",250.65,True,2023-05-18 10:44:00,False,,-18.13,"('43900CE', '44100PE')",301.75,True,2023-05-18 13:21:00,False,,-18.77,"('43900CE', '44100PE')",286.75,True,2023-05-18 14:30:00,False,,-16.18,"('43800CE', '44000PE')",249.9,True,2023-05-18 14:34:00,False,,-24.32,"('43700CE', '44000PE')",321.95,True,2023-05-18 14:57:00,False,,-17.92,"('43700CE', '44000PE')",308.05,False,,False,,-12.75,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-19,Friday,7,09:16:00,43874.7,124.0,133.5,247.2,221.45,"('44300CE', '43400PE')",257.5,True,2023-05-19 12:00:00,False,,-14.97,"('44100CE', '43300PE')",271.7,True,2023-05-19 13:15:00,False,,-15.8,"('44100CE', '43300PE')",259.3,True,2023-05-19 14:19:00,False,,-13.84,"('44100CE', '43500PE')",297.5,False,,False,,1.73,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-22,Monday,4,09:16:00,43936.15,139.25,137.6,265.776,238.091,"('44200CE', '43600PE')",276.85,True,2023-05-22 09:27:00,False,,-14.76,"('44200CE', '43600PE')",265.54999999999995,True,2023-05-22 10:33:00,False,,-17.32,"('44200CE', '43600PE')",251.55,True,2023-05-22 12:18:00,False,,-14.24,"('44100CE', '43700PE')",306.85,True,2023-05-22 14:12:00,False,,-18.34,"('44100CE', '43600PE')",261.15,True,2023-05-22 15:05:00,False,,-14.46,"('44100CE', '43800PE')",309.8,False,,False,,4.38,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-23,Tuesday,3,09:16:00,43916.3,140.95,128.9,259.05600000000004,232.07100000000003,"('44100CE', '43700PE')",269.85,True,2023-05-23 09:19:00,False,,-15.57,"('44100CE', '43800PE')",291.29999999999995,True,2023-05-23 10:10:00,False,,-16.64,"('44100CE', '43900PE')",313.9,True,2023-05-23 11:54:00,False,,-16.62,"('44100CE', '43900PE')",301.20000000000005,True,2023-05-23 13:28:00,False,,-15.92,"('44100CE', '44000PE')",327.85,True,2023-05-23 15:02:00,False,,-20.45,"('44100CE', '43900PE')",266.85,False,,False,,1.76,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2023-05-24,Wednesday,2,09:16:00,43801.5,124.0,129.05,242.928,217.62300000000002,"('43900CE', '43700PE')",253.05,True,2023-05-24 09:26:00,False,,-15.71,"('43900CE', '43700PE')",240.5,True,2023-05-24 12:17:00,False,,-13.91,"('43900CE', '43800PE')",264.35,True,2023-05-24 13:08:00,False,,-15.65,"('43800CE', '43800PE')",301.3,True,2023-05-24 13:50:00,False,,-15.87,"('43800CE', '43800PE')",289.20000000000005,True,2023-05-24 14:30:00,False,,-15.97,"('43800CE', '43900PE')",326.3,False,,False,,3.02,,,False,,False,,0.0,,,False,,False,,0.0,,
