P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_SL,P_IntraSL,P_OM,Date,day,dte,EntryTime,Future,CE.Strike,CE.Price,PE.Strike,PE.Price,SL,IntraSL,0.SL.Flag,0.SL.Time,0.INTRA_SL.Flag,0.INTRA_SL.Time,0.PNL,1.Decay.Flag,1.Decay.Time,1.SL.Flag,1.SL.Time,1.INTRA_SL.Flag,1.INTRA_SL.Time,1.PNL,2.Decay.Flag,2.Decay.Time,2.SL.Flag,2.SL.Time,2.INTRA_SL.Flag,2.INTRA_SL.Time,2.PNL,3.Decay.Flag,3.Decay.Time,3.SL.Flag,3.SL.Time,3.INTRA_SL.Flag,3.INTRA_SL.Time,3.PNL,4.Decay.Flag,4.Decay.Time,4.SL.Flag,4.SL.Time,4.INTRA_SL.Flag,4.INTRA_SL.Time,4.PNL,5.Decay.Flag,5.Decay.Time,5.SL.Flag,5.SL.Time,5.INTRA_SL.Flag,5.INTRA_SL.Time,5.PNL,6.Decay.Flag,6.Decay.Time,6.SL.Flag,6.SL.Time,6.INTRA_SL.Flag,6.INTRA_SL.Time,6.PNL,7.Decay.Flag,7.Decay.Time,7.SL.Flag,7.SL.Time,7.INTRA_SL.Flag,7.INTRA_SL.Time,7.PNL,8.Decay.Flag,8.Decay.Time,8.SL.Flag,8.SL.Time,8.INTRA_SL.Flag,8.INTRA_SL.Time,8.PNL,9.Decay.Flag,9.Decay.Time,9.SL.Flag,9.SL.Time,9.INTRA_SL.Flag,9.INTRA_SL.Time,9.PNL,10.Decay.Flag,10.Decay.Time,10.SL.Flag,10.SL.Time,10.INTRA_SL.Flag,10.INTRA_SL.Time,10.PNL,11.SL.Flag,11.SL.Time,11.PNL,12.SL.Flag,12.SL.Time,12.PNL,13.SL.Flag,13.SL.Time,13.PNL,14.SL.Flag,14.SL.Time,14.PNL,15.SL.Flag,15.SL.Time,15.PNL,16.SL.Flag,16.SL.Time,16.PNL,17.SL.Flag,17.SL.Time,17.PNL,18.PNL,18.SL.Flag,18.SL.Time,19.PNL
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-03,Monday,4,09:16:00,19341.55,19400CE,26.7,19100PE,27.1,43.04,24.209999999999997,False,,False,,9.062000000000001,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-04,Tuesday,3,09:16:00,19469.7,19550CE,18.6,19200PE,20.0,30.880000000000003,17.369999999999997,True,2023-07-04 12:04:00,False,,-8.105999999999998,False,,True,2023-07-04 15:06:00,False,,-6.478499999999999,False,,False,,False,,-1.8960000000000021,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-05,Wednesday,2,09:16:00,19439.35,19450CE,28.7,19250PE,24.0,42.160000000000004,23.715,True,2023-07-05 13:27:00,False,,-11.066999999999998,False,,True,2023-07-05 14:37:00,False,,-8.694,False,,False,,False,,4.320000000000006,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-06,Thursday,1,09:16:00,19455.0,19450CE,21.7,19300PE,18.4,32.08,18.044999999999995,True,2023-07-06 12:27:00,False,,-8.420999999999996,False,,False,,False,,17.147,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-07,Friday,7,09:16:00,19504.45,19700CE,22.0,19150PE,23.9,36.72,20.654999999999998,True,2023-07-07 11:55:00,False,,-9.639,False,,True,2023-07-07 14:42:00,False,,-7.654499999999999,False,,False,,False,,5.660000000000003,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-10,Monday,4,09:16:00,19439.85,19600CE,21.6,19200PE,24.6,36.96,20.79,True,2023-07-10 12:15:00,False,,-9.702000000000002,False,,True,2023-07-10 15:25:00,False,,-7.6229999999999976,False,,False,,False,,-0.27549999999999997,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-11,Tuesday,3,09:16:00,19474.75,19550CE,24.1,19300PE,22.5,37.28,20.97,True,2023-07-11 13:54:00,False,,-9.786,False,,True,2023-07-11 15:08:00,False,,-7.7384999999999975,False,,False,,False,,4.160000000000003,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-12,Wednesday,2,09:16:00,19531.15,19600CE,17.1,19400PE,22.9,32.0,18.0,True,2023-07-12 13:55:00,False,,-8.4,False,,False,,False,,16.881499999999996,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-13,Thursday,1,09:16:00,19528.35,19500CE,29.4,19450PE,27.4,45.44,25.559999999999995,True,2023-07-13 13:42:00,False,,-11.927999999999999,False,,True,2023-07-13 13:54:00,False,,-9.030000000000001,False,,True,2023-07-13 14:03:00,False,,-7.076999999999998,False,,True,2023-07-13 14:21:00,False,,-5.5125,False,,False,,False,,16.907999999999998,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-14,Friday,7,09:16:00,19549.35,19700CE,25.75,19300PE,21.9,38.12,21.4425,False,,False,,3.573499999999997,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-17,Monday,4,09:16:00,19617.0,19750CE,22.95,19400PE,26.15,39.28,22.094999999999995,False,,False,,26.60900000000001,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-18,Tuesday,3,09:16:00,19787.0,19900CE,29.15,19550PE,24.0,42.52,23.917499999999997,True,2023-07-18 13:33:00,False,,-11.161499999999995,False,,True,2023-07-18 15:10:00,False,,-8.925,False,,False,,False,,-2.039500000000003,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-19,Wednesday,2,09:16:00,19819.95,19900CE,29.7,19650PE,20.15,39.879999999999995,22.432499999999994,True,2023-07-19 12:23:00,False,,-10.468499999999999,False,,True,2023-07-19 13:39:00,False,,-8.3475,False,,False,,False,,-2.517499999999999,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-20,Thursday,1,09:16:00,19835.35,19850CE,30.65,19750PE,21.0,41.32,23.242499999999996,False,,False,,78.9335,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-21,Friday,7,09:16:00,19880.0,20150CE,23.9,19500PE,24.25,38.52,21.667499999999997,True,2023-07-21 14:12:00,False,,-10.111499999999996,False,,False,,False,,-2.5850000000000026,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-24,Monday,4,09:16:00,19744.95,20000CE,22.15,19450PE,20.75,34.32,19.304999999999996,True,2023-07-24 11:42:00,False,,-9.008999999999999,False,,False,,False,,-4.941500000000005,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-25,Tuesday,3,09:16:00,19710.0,19900CE,22.65,19500PE,18.7,33.08,18.607499999999995,True,2023-07-25 12:51:00,False,,-8.683499999999995,False,,True,2023-07-25 14:49:00,False,,-6.8985,False,,False,,False,,-3.5595000000000008,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-26,Wednesday,2,09:16:00,19722.5,19850CE,19.4,19600PE,22.0,33.12,18.63,True,2023-07-26 14:51:00,False,,-8.694,False,,False,,False,,0.921,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-27,Thursday,1,09:16:00,19852.1,19900CE,25.4,19800PE,23.15,38.84,21.847499999999997,False,,False,,92.0645,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-28,Friday,7,09:16:00,19747.75,19950CE,21.0,19350PE,23.0,35.2,19.799999999999997,True,2023-07-28 12:43:00,False,,-9.239999999999997,False,,True,2023-07-28 15:10:00,False,,-7.297499999999999,False,,False,,False,,0.6264999999999985,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-07-31,Monday,4,09:16:00,19730.0,19850CE,25.0,19450PE,28.45,42.760000000000005,24.0525,True,2023-07-31 12:39:00,False,,-11.224499999999997,False,,False,,False,,3.6249999999999973,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-01,Tuesday,3,09:16:00,19852.0,19900CE,24.6,19650PE,28.95,42.84,24.097499999999997,True,2023-08-01 13:31:00,False,,-11.245499999999995,False,,False,,False,,-1.0765000000000058,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-02,Wednesday,2,09:16:00,19727.6,19750CE,22.6,19550PE,24.8,37.92000000000001,21.330000000000002,False,,False,,25.825999999999983,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-03,Thursday,1,09:16:00,19514.55,19500CE,24.2,19350PE,18.5,34.160000000000004,19.215,True,2023-08-03 12:00:00,False,,-8.966999999999999,False,,True,2023-08-03 12:13:00,False,,-7.076999999999998,False,,True,2023-08-03 14:36:00,False,,-5.522999999999998,False,,True,2023-08-03 14:39:00,False,,-4.220999999999999,False,,True,2023-08-03 14:59:00,False,,-2.9084999999999996,False,,False,,True,2023-08-03 15:02:00,-5.208000000000001,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-04,Friday,7,09:16:00,19528.5,19750CE,19.5,19200PE,22.8,33.839999999999996,19.034999999999997,True,2023-08-04 13:14:00,False,,-8.883000000000001,False,,False,,False,,-4.0865,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-07,Monday,4,09:16:00,19620.0,19750CE,21.5,19350PE,20.45,33.56,18.877499999999998,True,2023-08-07 14:18:00,False,,-8.8095,False,,False,,False,,0.8145000000000058,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-08,Tuesday,3,09:16:00,19665.0,19750CE,21.3,19450PE,21.8,34.480000000000004,19.395,True,2023-08-08 13:19:00,False,,-9.050999999999998,False,,False,,False,,-0.5905,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-09,Wednesday,2,09:16:00,19594.0,19650CE,22.35,19450PE,26.1,38.760000000000005,21.8025,True,2023-08-09 13:53:00,False,,-10.174499999999998,False,,False,,False,,7.917000000000004,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-10,Thursday,1,09:16:00,19649.1,19650CE,27.9,19550PE,28.75,45.32,25.492499999999996,True,2023-08-10 10:17:00,False,,-11.896499999999998,False,,True,2023-08-10 11:53:00,False,,-9.4815,False,,True,2023-08-10 12:44:00,False,,-7.265999999999998,False,,True,2023-08-10 13:05:00,False,,-5.711999999999998,False,,True,2023-08-10 14:15:00,False,,-4.5360000000000005,False,,True,2023-08-10 15:05:00,False,,-3.4019999999999984,False,,True,2023-08-10 15:09:00,False,,-2.6039999999999988,False,,True,2023-08-10 15:12:00,False,,-1.4069999999999998,False,,False,,False,,2.8569999999999993,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-11,Friday,7,09:16:00,19545.0,19750CE,21.55,19250PE,22.45,35.2,19.799999999999997,True,2023-08-11 11:12:00,False,,-9.239999999999997,False,,False,,False,,-3.395499999999997,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-14,Monday,4,09:16:00,19370.55,19500CE,26.55,19150PE,25.15,41.36000000000001,23.265,True,2023-08-14 10:30:00,False,,-10.856999999999996,False,,False,,False,,6.692000000000008,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-16,Wednesday,2,09:16:00,19370.0,19450CE,24.0,19200PE,21.35,36.28,20.4075,True,2023-08-16 10:59:00,False,,-9.5235,False,,False,,False,,9.541500000000006,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-17,Thursday,1,09:16:00,19451.3,19500CE,19.65,19400PE,28.0,38.12,21.4425,True,2023-08-17 13:52:00,False,,-10.0065,False,,True,2023-08-17 14:33:00,False,,-7.780499999999996,False,,True,2023-08-17 14:36:00,False,,-6.026999999999998,False,,True,2023-08-17 14:52:00,False,,-4.8195,False,,True,2023-08-17 14:57:00,False,,-3.843,False,,False,,False,,19.506999999999994,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-18,Friday,7,09:16:00,19302.5,19500CE,24.9,19050PE,24.8,39.760000000000005,22.365,True,2023-08-18 11:30:00,False,,-10.436999999999998,False,,False,,False,,-3.5464999999999987,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-21,Monday,4,09:16:00,19353.45,19500CE,21.1,19100PE,17.55,30.920000000000005,17.392500000000002,True,2023-08-21 15:19:00,False,,-8.1165,False,,False,,False,,0.7914999999999979,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-22,Tuesday,3,09:16:00,19408.5,19500CE,24.15,19250PE,20.95,36.08,20.294999999999995,True,2023-08-22 13:40:00,False,,-9.470999999999997,False,,False,,False,,-0.40899999999999714,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-23,Wednesday,2,09:16:00,19385.0,19450CE,26.15,19300PE,24.25,40.32,22.679999999999996,False,,False,,-6.754,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-24,Thursday,1,09:16:00,19517.5,19550CE,20.85,19500PE,29.25,40.080000000000005,22.544999999999998,True,2023-08-24 10:04:00,False,,-10.520999999999995,False,,False,,False,,73.80899999999998,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-25,Friday,7,09:16:00,19281.95,19500CE,25.55,19000PE,22.65,38.56,21.689999999999998,True,2023-08-25 12:10:00,False,,-10.122,False,,False,,False,,4.317000000000003,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-28,Monday,4,09:16:00,19291.0,19450CE,28.9,19100PE,24.45,42.68,24.007499999999997,True,2023-08-28 14:12:00,False,,-11.203499999999995,False,,False,,False,,-3.2090000000000116,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-29,Tuesday,3,09:16:00,19347.45,19450CE,27.15,19250PE,28.85,44.800000000000004,25.199999999999996,True,2023-08-29 12:42:00,False,,-11.759999999999996,False,,False,,False,,-7.545999999999994,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-30,Wednesday,2,09:16:00,19405.0,19450CE,28.75,19350PE,25.7,43.56,24.502499999999998,True,2023-08-30 13:02:00,False,,-11.4345,False,,False,,False,,11.567,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-08-31,Thursday,1,09:16:00,19359.95,19400CE,18.5,19350PE,32.0,40.400000000000006,22.724999999999998,False,,False,,47.245,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-09-01,Friday,7,09:16:00,19400.0,19550CE,22.05,19050PE,21.85,35.120000000000005,19.755,True,2023-09-01 10:11:00,False,,-9.219000000000001,False,,False,,False,,12.053999999999998,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-09-04,Monday,4,09:16:00,19556.65,19650CE,18.3,19300PE,22.2,32.4,18.224999999999998,True,2023-09-04 11:15:00,False,,-8.505,False,,False,,False,,-0.12200000000000427,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-09-05,Tuesday,3,09:16:00,19613.95,19650CE,19.05,19400PE,19.75,31.04,17.459999999999997,True,2023-09-05 13:31:00,False,,-8.147999999999998,False,,False,,False,,-0.8589999999999971,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
