entry_time,ce_scrip,pe_scrip,entry_price,exit_time,exit_price,pnl,exit_reason,file_id
2024-11-22 10:03:00,23900CE,22750PE,81.65,2024-11-22 10:07:00,88.18200000000002,-6.532000000000011,SL Hit,219
2024-11-22 10:07:00,23900CE,22750PE,88.3,2024-11-22 11:54:00,95.364,-7.064000000000007,SL Hit,219
2024-11-22 11:54:00,23900CE,22750PE,97.1,2024-11-22 12:05:00,104.868,-7.768000000000001,SL Hit,219
2024-11-22 12:05:00,23900CE,22750PE,108.0,2024-11-22 12:06:00,116.64000000000001,-8.640000000000015,SL Hit,219
2024-11-22 12:06:00,23900CE,22750PE,120.5,2024-11-22 12:41:00,130.14000000000001,-9.640000000000015,SL Hit,219
2024-11-22 12:41:00,23900CE,22750PE,138.15,2024-11-22 13:12:00,149.20200000000003,-11.052000000000021,SL Hit,219
2024-11-22 13:12:00,23900CE,22750PE,151.6,2024-11-22 13:59:00,163.728,-12.128000000000014,SL Hit,219
2024-11-22 13:59:00,23900CE,22750PE,178.85,2024-11-22 14:00:00,193.15800000000002,-14.308000000000021,SL Hit,219
2024-11-22 14:00:00,23900CE,22750PE,194.65,2024-11-22 14:07:00,210.222,-15.572000000000003,SL Hit,219
2024-11-22 14:07:00,23900CE,22750PE,212.3,2024-11-22 14:09:00,229.28400000000002,-16.98400000000001,SL Hit,219
2024-11-22 14:09:00,23900CE,22750PE,230.0,2024-11-22 14:52:00,248.4,-18.400000000000006,SL Hit,219
2024-11-22 14:52:00,23900CE,22750PE,253.35,2024-11-22 15:25:00,196.55,56.79999999999998,Time Exit,219
2024-11-25 09:20:00,24800CE,23550PE,48.85,2024-11-25 15:25:00,26.45,22.400000000000002,Time Exit,220
2024-11-26 09:20:00,24600CE,23950PE,61.7,2024-11-26 09:22:00,66.63600000000001,-4.936000000000007,SL Hit,221
2024-11-26 09:22:00,24600CE,23950PE,69.05,2024-11-26 15:25:00,42.45,26.599999999999994,Time Exit,221
2024-11-27 09:20:00,24400CE,24000PE,65.1,2024-11-27 13:43:00,70.30799999999999,-5.207999999999998,SL Hit,222
2024-11-27 13:43:00,24400CE,24000PE,72.3,2024-11-27 13:51:00,86.75999999999999,-14.459999999999994,Intra SL Hit,222
2024-11-28 09:20:00,24400CE,24150PE,60.349999999999994,2024-11-28 09:25:00,65.178,-4.828000000000003,SL Hit,223
2024-11-28 09:25:00,24400CE,24150PE,66.55,2024-11-28 10:35:00,79.86,-13.310000000000002,Intra SL Hit,223
2024-11-29 09:20:00,24550CE,23400PE,56.5,2024-11-29 09:27:00,61.02,-4.520000000000003,SL Hit,224
2024-11-29 09:27:00,24550CE,23400PE,62.5,2024-11-29 09:41:00,67.5,-5.0,SL Hit,224
2024-11-29 09:41:00,24550CE,23400PE,68.75,2024-11-29 10:51:00,74.25,-5.5,SL Hit,224
2024-11-29 10:51:00,24550CE,23400PE,74.4,2024-11-29 15:25:00,39.95,34.45,Time Exit,224
2024-12-02 09:20:00,24450CE,23550PE,53.3,2024-12-02 09:40:00,57.564,-4.264000000000003,SL Hit,225
2024-12-02 09:40:00,24450CE,23550PE,60.900000000000006,2024-12-02 10:15:00,65.772,-4.872,SL Hit,225
2024-12-02 10:15:00,24450CE,23550PE,67.1,2024-12-02 12:24:00,72.468,-5.368000000000009,SL Hit,225
2024-12-02 12:24:00,24450CE,23550PE,73.2,2024-12-02 12:28:00,79.05600000000001,-5.856000000000009,SL Hit,225
2024-12-02 12:28:00,24450CE,23550PE,79.45,2024-12-02 12:29:00,85.80600000000001,-6.356000000000009,SL Hit,225
2024-12-02 12:29:00,24450CE,23550PE,86.4,2024-12-02 13:58:00,93.31200000000001,-6.912000000000006,SL Hit,225
2024-12-02 13:58:00,24450CE,23550PE,97.5,2024-12-02 14:01:00,105.30000000000001,-7.800000000000011,SL Hit,225
2024-12-02 14:01:00,24450CE,23550PE,105.55,2024-12-02 14:17:00,113.994,-8.444000000000003,SL Hit,225
2024-12-02 14:17:00,24450CE,23550PE,114.2,2024-12-02 15:25:00,96.95,17.25,Time Exit,225
2024-12-03 09:20:00,24650CE,23850PE,68.35,2024-12-03 15:25:00,59.55,8.799999999999997,Time Exit,226
2024-12-04 09:20:00,24700CE,24100PE,66.2,2024-12-04 11:57:00,71.49600000000001,-5.2960000000000065,SL Hit,227
2024-12-04 11:57:00,24700CE,24100PE,75.3,2024-12-04 15:25:00,54.1,21.199999999999996,Time Exit,227
2024-12-05 09:20:00,24700CE,24250PE,68.9,2024-12-05 09:21:00,74.412,-5.5120000000000005,SL Hit,228
2024-12-05 09:21:00,24700CE,24250PE,74.69999999999999,2024-12-05 09:31:00,80.67599999999999,-5.975999999999999,SL Hit,228
2024-12-05 09:31:00,24700CE,24250PE,82.15,2024-12-05 09:35:00,88.72200000000001,-6.572000000000003,SL Hit,228
2024-12-05 09:35:00,24700CE,24250PE,89.44999999999999,2024-12-05 09:38:00,96.606,-7.156000000000006,SL Hit,228
2024-12-05 09:38:00,24700CE,24250PE,96.75,2024-12-05 09:46:00,104.49000000000001,-7.740000000000009,SL Hit,228
2024-12-05 09:46:00,24700CE,24250PE,108.0,2024-12-05 09:48:00,116.64000000000001,-8.640000000000015,SL Hit,228
2024-12-05 09:48:00,24700CE,24250PE,121.45,2024-12-05 10:58:00,131.16600000000003,-9.716000000000022,SL Hit,228
2024-12-05 10:58:00,24700CE,24250PE,139.1,2024-12-05 14:28:00,166.92,-27.819999999999993,Intra SL Hit,228
2024-12-06 09:20:00,25400CE,23800PE,57.0,2024-12-06 15:25:00,21.4,35.6,Time Exit,229
2024-12-09 09:20:00,25150CE,24100PE,54.400000000000006,2024-12-09 15:25:00,37.05,17.35000000000001,Time Exit,230
2024-12-10 09:20:00,24950CE,24300PE,69.75,2024-12-10 15:25:00,47.5,22.25,Time Exit,231
2024-12-11 09:20:00,24850CE,24400PE,56.8,2024-12-11 15:25:00,30.6,26.199999999999996,Time Exit,232
2024-12-12 09:20:00,24650CE,24600PE,56.6,2024-12-12 09:30:00,67.92,-11.32,Intra SL Hit,233
2024-12-13 09:20:00,24950CE,23900PE,61.8,2024-12-13 10:20:00,66.744,-4.944000000000003,SL Hit,234
2024-12-13 10:20:00,24950CE,23900PE,69.5,2024-12-13 10:21:00,75.06,-5.560000000000002,SL Hit,234
2024-12-13 10:21:00,24950CE,23900PE,77.55,2024-12-13 10:30:00,83.754,-6.204000000000008,SL Hit,234
2024-12-13 10:30:00,24950CE,23900PE,83.9,2024-12-13 10:32:00,90.61200000000001,-6.712000000000003,SL Hit,234
2024-12-13 10:32:00,24950CE,23900PE,96.85,2024-12-13 15:25:00,81.5,15.349999999999994,Time Exit,234
2024-12-16 09:20:00,25150CE,24250PE,50.45,2024-12-16 09:29:00,54.486000000000004,-4.036000000000001,SL Hit,235
2024-12-16 09:29:00,25150CE,24250PE,55.45,2024-12-16 09:33:00,59.88600000000001,-4.436000000000007,SL Hit,235
2024-12-16 09:33:00,25150CE,24250PE,59.900000000000006,2024-12-16 10:30:00,64.69200000000001,-4.792000000000002,SL Hit,235
2024-12-16 10:30:00,25150CE,24250PE,65.05,2024-12-16 11:14:00,78.05999999999999,-13.009999999999991,Intra SL Hit,235
2024-12-17 09:20:00,25000CE,24200PE,70.69999999999999,2024-12-17 10:20:00,76.356,-5.656000000000006,SL Hit,236
2024-12-17 10:20:00,25000CE,24200PE,80.0,2024-12-17 10:21:00,86.4,-6.400000000000006,SL Hit,236
2024-12-17 10:21:00,25000CE,24200PE,89.45,2024-12-17 10:40:00,96.60600000000001,-7.156000000000006,SL Hit,236
2024-12-17 10:40:00,25000CE,24200PE,102.2,2024-12-17 15:25:00,63.849999999999994,38.35000000000001,Time Exit,236
2024-12-18 09:20:00,24750CE,24050PE,57.35,2024-12-18 15:25:00,40.849999999999994,16.500000000000007,Time Exit,237
2024-12-19 09:20:00,24050CE,23700PE,63.5,2024-12-19 09:21:00,68.58,-5.079999999999998,SL Hit,238
2024-12-19 09:21:00,24050CE,23700PE,69.7,2024-12-19 15:25:00,0.15000000000000002,69.55,Time Exit,238
2024-12-20 09:20:00,24650CE,23250PE,56.45,2024-12-20 09:39:00,60.96600000000001,-4.516000000000005,SL Hit,239
2024-12-20 09:39:00,24650CE,23250PE,63.0,2024-12-20 09:51:00,68.04,-5.040000000000006,SL Hit,239
2024-12-20 09:51:00,24650CE,23250PE,68.85,2024-12-20 15:14:00,74.358,-5.50800000000001,SL Hit,239
2024-12-20 15:14:00,24650CE,23250PE,77.95,2024-12-20 15:25:00,67.45,10.5,Time Exit,239
2024-12-23 09:20:00,24200CE,23350PE,61.0,2024-12-23 15:25:00,25.200000000000003,35.8,Time Exit,240
2024-12-24 09:20:00,23950CE,23600PE,53.5,2024-12-24 09:32:00,64.2,-10.700000000000003,Intra SL Hit,241
2024-12-26 09:20:00,23950CE,23750PE,61.150000000000006,2024-12-26 10:07:00,73.38000000000001,-12.230000000000004,Intra SL Hit,242
2024-12-27 09:20:00,24300CE,23300PE,61.25,2024-12-27 15:25:00,29.65,31.6,Time Exit,243
2024-12-30 09:20:00,24100CE,23450PE,55.1,2024-12-30 11:32:00,59.508,-4.408000000000001,SL Hit,244
2024-12-30 11:32:00,24100CE,23450PE,61.949999999999996,2024-12-30 11:47:00,66.906,-4.95600000000001,SL Hit,244
2024-12-30 11:47:00,24100CE,23450PE,68.05,2024-12-30 11:50:00,81.66,-13.61,Intra SL Hit,244
2024-12-31 09:20:00,23900CE,23250PE,55.95,2024-12-31 09:39:00,60.42600000000001,-4.476000000000006,SL Hit,245
2024-12-31 09:39:00,23900CE,23250PE,60.650000000000006,2024-12-31 10:09:00,65.50200000000001,-4.852000000000004,SL Hit,245
2024-12-31 10:09:00,23900CE,23250PE,67.15,2024-12-31 10:52:00,72.522,-5.372,SL Hit,245
2024-12-31 10:52:00,23900CE,23250PE,74.1,2024-12-31 14:02:00,80.028,-5.9280000000000115,SL Hit,245
2024-12-31 14:02:00,23900CE,23250PE,80.9,2024-12-31 15:25:00,69.05,11.850000000000009,Time Exit,245
